customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00755,Female,0,No,No,41,Yes,DSL,Two year,No,Electronic check,47.59,2055.51,No
C00756,Female,1,No,No,51,Yes,DSL,Month-to-month,No,Mailed check,119.12,6077.81,No
C00757,Male,0,No,Yes,24,Yes,Fiber optic,One year,No,Bank transfer (automatic),101.27,2370.38,No
C00758,Male,0,Yes,No,53,Yes,No,Month-to-month,Yes,Credit card (automatic),90.21,4764.62,No
C00759,Male,0,No,Yes,66,No,No,Two year,Yes,Mailed check,24.26,1545.52,No
C00760,Female,0,No,Yes,5,No,DSL,One year,Yes,Bank transfer (automatic),110.24,542.84,No
C00761,Female,0,Yes,Yes,57,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),98.59,5643.05,Yes
C00762,Male,0,No,Yes,69,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),41.36,2867.25,Yes
C00763,Female,0,No,No,52,Yes,No,Month-to-month,No,Mailed check,58.01,2960.01,Yes
C00764,Male,0,Yes,Yes,65,Yes,DSL,One year,No,Mailed check,45.4,2888.28,No
C00765,Male,0,Yes,No,57,Yes,Fiber optic,Two year,Yes,Credit card (automatic),118.41,6770.34,No
C00766,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,105.13,137.33,No
C00767,Female,0,No,Yes,21,Yes,No,Month-to-month,Yes,Electronic check,112.88,2346.03,No
C00768,Female,0,No,No,36,Yes,DSL,Month-to-month,Yes,Credit card (automatic),98.45,3417.32,No
C00769,Male,0,Yes,Yes,19,Yes,DSL,One year,No,Bank transfer (automatic),64.55,1168.53,No
C00770,Male,0,Yes,No,23,Yes,DSL,Month-to-month,No,Credit card (automatic),38.95,945.17,No
C00771,Male,0,No,No,64,Yes,DSL,Month-to-month,Yes,Electronic check,39.22,2473.15,No
C00772,Male,1,Yes,Yes,64,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),33.47,2124.72,Yes
C00773,Female,1,Yes,Yes,0,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),73.76, ,No
C00774,Female,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),111.84,208.37,Yes
C00775,Male,0,No,Yes,45,Yes,DSL,One year,Yes,Credit card (automatic),119.16,5432.07,No
C00776,Male,0,No,Yes,54,Yes,DSL,Month-to-month,Yes,Credit card (automatic),47.3,2535.53,Yes
C00777,Female,0,No,Yes,63,Yes,DSL,Month-to-month,No,Electronic check,89.13,5572.16,Yes
C00778,Female,0,No,No,44,Yes,DSL,Month-to-month,No,Electronic check,78.9,3530.71,No
C00779,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),67.87,1699.14,No
C00780,Male,0,No,Yes,64,Yes,DSL,Month-to-month,Yes,Mailed check,85.91,5444.32,Yes
C00781,Male,1,Yes,No,23,No,DSL,Month-to-month,No,Mailed check,55.88,1308.83,Yes
C00782,Female,0,No,No,34,Yes,Fiber optic,One year,No,Mailed check,114.34,3872.84,No
C00783,Female,0,No,Yes,23,Yes,Fiber optic,Month-to-month,Yes,Mailed check,89.96,2011.79,Yes
C00784,Female,0,Yes,Yes,27,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),94.93,2567.87,Yes
C00785,Male,1,No,No,15,Yes,No,Two year,Yes,Mailed check,42.73,633.05,Yes
C00786,Male,0,No,Yes,58,Yes,DSL,One year,Yes,Mailed check,35.2,1957.23,No
C00787,Female,0,Yes,No,53,Yes,Fiber optic,One year,Yes,Credit card (automatic),58.22,3032.69,No
C00788,Female,0,Yes,Yes,15,Yes,DSL,Two year,No,Mailed check,96.2,1536.27,Yes
C00789,Male,0,Yes,No,14,Yes,DSL,Month-to-month,No,Credit card (automatic),113.76,1596.71,Yes
C00790,Female,0,No,No,10,Yes,No,One year,Yes,Bank transfer (automatic),61.59,683.23,No
C00791,Female,0,Yes,No,64,Yes,DSL,Month-to-month,Yes,Credit card (automatic),96.96,6220.88,No
C00792,Male,0,No,No,67,Yes,Fiber optic,Month-to-month,Yes,Electronic check,65.98,4482.52,Yes
C00793,Female,0,No,Yes,42,Yes,DSL,Month-to-month,Yes,Credit card (automatic),48.11,2048.41,Yes
C00794,Male,0,No,Yes,68,Yes,Fiber optic,Month-to-month,No,Mailed check,93.41,6304.56,Yes
C00795,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),99.42,1223.38,Yes
C00796,Male,0,Yes,No,9,Yes,No,Month-to-month,Yes,Credit card (automatic),38.69,300.57,Yes
C00797,Male,0,Yes,Yes,40,Yes,No,Month-to-month,No,Bank transfer (automatic),49.13,2011.67,Yes
C00798,Male,0,No,Yes,49,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),68.47,3365.92,Yes
C00799,Male,0,Yes,No,70,Yes,DSL,Month-to-month,Yes,Mailed check,37.03,2593.04,No
C00800,Male,1,No,No,58,Yes,Fiber optic,Month-to-month,No,Electronic check,112.74,6516.99,Yes
C00801,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.32,3016.08,Yes
C00802,Male,0,No,No,2,Yes,DSL,Month-to-month,No,Credit card (automatic),30.36,52.84,No
C00803,Male,0,Yes,No,6,Yes,Fiber optic,One year,Yes,Electronic check,36.77,125.13,Yes
C00804,Female,0,No,Yes,48,Yes,No,Month-to-month,Yes,Bank transfer (automatic),115.34,5450.61,No
C00805,Female,0,No,No,25,Yes,Fiber optic,Two year,Yes,Mailed check,93.29,2268.79,No
C00806,Female,0,Yes,Yes,32,Yes,DSL,Two year,Yes,Mailed check,92.91,3012.33,No
C00807,Male,0,Yes,Yes,47,No,No,Month-to-month,No,Bank transfer (automatic),25.39,1236.34,No
C00808,Female,0,Yes,Yes,1,Yes,DSL,One year,Yes,Mailed check,109.32,125.57,No
C00809,Male,0,Yes,No,70,Yes,DSL,Month-to-month,No,Credit card (automatic),63.26,4443.92,No
C00810,Male,0,No,Yes,31,Yes,Fiber optic,Month-to-month,No,Mailed check,85.29,2716.3,Yes
C00811,Male,0,Yes,Yes,3,Yes,Fiber optic,Two year,Yes,Electronic check,115.89,364.81,Yes
C00812,Male,0,No,Yes,19,Yes,Fiber optic,Month-to-month,No,Mailed check,28.2,567.71,No
C00813,Female,0,Yes,Yes,35,No,DSL,Two year,Yes,Mailed check,67.19,2351.11,Yes
C00814,Female,0,Yes,No,31,Yes,DSL,One year,No,Bank transfer (automatic),23.06,691.81,No
C00815,Male,1,Yes,No,27,Yes,DSL,Month-to-month,No,Bank transfer (automatic),68.95,1847.64,No
C00816,Male,0,Yes,Yes,0,Yes,No,Month-to-month,Yes,Electronic check,43.73, ,Yes
C00817,Male,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),110.93,6490.53,Yes
C00818,Female,0,Yes,No,55,Yes,DSL,Month-to-month,No,Electronic check,58.65,3241.47,Yes
C00819,Male,0,No,No,34,Yes,DSL,Month-to-month,Yes,Credit card (automatic),82.65,2734.33,Yes
C00820,Male,0,Yes,No,29,Yes,DSL,One year,Yes,Electronic check,105.75,3036.22,No
C00821,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,No,Mailed check,118.34,6310.71,Yes
C00822,Female,0,Yes,No,35,Yes,DSL,Month-to-month,No,Electronic check,69.39,2338.15,No
C00823,Male,0,Yes,Yes,54,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),64.49,3527.7,Yes
C00824,Female,0,No,Yes,57,Yes,Fiber optic,Two year,No,Mailed check,25.73,1568.99,No
C00825,Female,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Yes,Electronic check,19.3,1253.46,No
C00826,Male,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),80.1,5509.9,Yes
C00827,Female,1,Yes,No,50,No,Fiber optic,Two year,No,Bank transfer (automatic),24.68,1246.4,No
C00828,Male,0,Yes,Yes,21,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),56.8,1228.35,No
C00829,Female,0,No,No,52,Yes,Fiber optic,Month-to-month,No,Electronic check,18.37,977.93,Yes
C00830,Male,1,Yes,Yes,35,No,Fiber optic,Two year,Yes,Electronic check,80.75,2800.75,No
C00831,Male,0,No,Yes,67,Yes,DSL,One year,Yes,Credit card (automatic),61.39,4083.15,No
C00832,Male,0,Yes,No,35,Yes,No,Month-to-month,Yes,Mailed check,30.96,1142.67,No
C00833,Female,0,No,No,51,Yes,DSL,Month-to-month,No,Mailed check,48.23,2457.62,No
C00834,Male,0,No,No,52,Yes,DSL,One year,No,Mailed check,76.11,3950.63,No
C00835,Female,0,Yes,No,49,Yes,DSL,Month-to-month,Yes,Mailed check,84.98,4155.9,No
C00836,Male,0,Yes,Yes,40,Yes,No,Two year,No,Electronic check,65.16,2621.72,No
C00837,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,No,Electronic check,100.0,1640.72,No
C00838,Female,1,No,No,21,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),29.47,609.76,No
C00839,Male,0,Yes,Yes,65,Yes,DSL,Month-to-month,No,Mailed check,26.62,1745.83,No
C00840,Male,0,No,No,20,No,Fiber optic,One year,No,Electronic check,22.51,386.25,No
C00841,Female,0,No,No,43,Yes,Fiber optic,Two year,No,Electronic check,72.65,3134.41,No
C00842,Male,0,No,Yes,46,Yes,No,One year,Yes,Electronic check,90.04,4096.96,No
C00843,Male,0,Yes,No,38,Yes,DSL,Two year,Yes,Electronic check,31.31,1205.4,No
C00844,Male,1,No,No,28,Yes,DSL,Month-to-month,No,Mailed check,83.17,2436.69,No
C00845,Male,0,No,No,53,Yes,DSL,Month-to-month,Yes,Mailed check,66.65,3526.41,Yes
C00846,Female,0,No,No,16,Yes,No,Two year,No,Electronic check,118.71,1845.43,No
C00847,Female,0,Yes,No,59,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),91.18,5391.47,No
C00848,Male,1,Yes,No,30,Yes,Fiber optic,Two year,No,Credit card (automatic),85.06,2575.51,Yes
C00849,Female,0,No,Yes,72,Yes,Fiber optic,One year,Yes,Mailed check,76.19,5438.83,No
C00850,Male,0,Yes,No,48,Yes,No,Month-to-month,No,Mailed check,119.73,5661.12,Yes
C00851,Female,0,No,Yes,1,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.01,71.32,Yes
C00852,Male,1,Yes,Yes,47,Yes,Fiber optic,Two year,No,Mailed check,72.89,3423.41,No
C00853,Male,0,Yes,Yes,13,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),64.43,814.82,No
C00854,Male,1,No,Yes,58,No,DSL,Month-to-month,Yes,Bank transfer (automatic),65.14,3831.99,No
C00855,Male,0,Yes,No,57,No,No,One year,Yes,Electronic check,61.69,3542.19,No
C00856,Male,0,Yes,No,57,Yes,Fiber optic,Month-to-month,No,Mailed check,72.2,4120.5,No
C00857,Male,0,Yes,No,50,Yes,DSL,Two year,No,Credit card (automatic),45.91,2208.25,No
C00858,Female,0,No,Yes,1,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),112.53,144.05,Yes
C00859,Male,0,Yes,No,40,Yes,No,One year,Yes,Credit card (automatic),68.0,2818.96,No
C00860,Female,0,Yes,No,15,Yes,Fiber optic,One year,No,Electronic check,103.88,1601.32,No
C00861,Male,0,No,No,3,Yes,Fiber optic,One year,Yes,Mailed check,66.48,166.56,Yes
C00862,Female,0,Yes,Yes,11,Yes,No,Month-to-month,Yes,Electronic check,91.27,997.15,Yes
C00863,Female,0,Yes,Yes,28,Yes,Fiber optic,Month-to-month,Yes,Electronic check,52.36,1489.03,No
C00864,Female,1,Yes,No,6,Yes,DSL,Month-to-month,No,Credit card (automatic),81.73,559.71,No
C00865,Male,1,Yes,Yes,13,Yes,No,Month-to-month,Yes,Credit card (automatic),68.83,859.5,No
C00866,Male,0,Yes,Yes,11,Yes,No,One year,No,Bank transfer (automatic),55.45,586.67,No
C00867,Female,0,No,No,4,Yes,No,Month-to-month,No,Mailed check,107.92,429.52,Yes
C00868,Male,0,No,Yes,31,Yes,Fiber optic,Month-to-month,Yes,Electronic check,29.5,907.97,No
C00869,Female,0,Yes,Yes,42,Yes,DSL,Month-to-month,No,Bank transfer (automatic),67.67,2881.76,No
C00870,Male,0,Yes,No,68,Yes,No,One year,Yes,Bank transfer (automatic),37.83,2585.55,No
C00871,Female,0,Yes,Yes,44,Yes,DSL,Month-to-month,Yes,Electronic check,105.83,4586.66,No
C00872,Female,0,No,Yes,8,No,No,Two year,No,Electronic check,43.85,317.96,No
C00873,Male,0,No,Yes,48,Yes,No,One year,Yes,Bank transfer (automatic),82.61,3933.88,No
C00874,Female,0,Yes,Yes,32,Yes,Fiber optic,One year,Yes,Electronic check,34.89,1005.73,No
C00875,Male,0,Yes,Yes,17,Yes,No,Two year,Yes,Electronic check,59.3,1054.58,No
C00876,Female,0,No,Yes,8,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),109.73,884.46,Yes
C00877,Female,0,Yes,Yes,61,No,DSL,Two year,No,Mailed check,34.94,2104.31,No
C00878,Male,0,No,Yes,56,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),85.65,4841.53,Yes
C00879,Male,0,No,No,28,Yes,DSL,Two year,Yes,Electronic check,38.86,1103.15,No
C00880,Male,0,Yes,No,24,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),60.41,1385.53,No
C00881,Female,1,No,No,14,Yes,DSL,Month-to-month,No,Mailed check,73.14,1054.44,Yes
C00882,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),76.89,453.1,Yes
C00883,Female,0,Yes,Yes,41,Yes,No,Month-to-month,No,Bank transfer (automatic),79.46,3250.87,No
C00884,Female,0,Yes,No,28,Yes,No,One year,No,Bank transfer (automatic),83.29,2328.77,No
C00885,Male,0,Yes,No,3,Yes,DSL,Month-to-month,No,Credit card (automatic),45.72,142.55,Yes
C00886,Male,0,Yes,Yes,56,Yes,Fiber optic,Month-to-month,Yes,Mailed check,58.94,3239.75,Yes
C00887,Female,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,No,Mailed check,21.81,1053.95,Yes
C00888,Female,0,No,Yes,43,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.41,4101.06,Yes
C00889,Male,1,No,Yes,13,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),103.38,1343.61,Yes
C00890,Male,0,No,Yes,2,Yes,Fiber optic,One year,Yes,Mailed check,38.32,84.93,No
C00891,Male,0,No,No,61,Yes,No,Month-to-month,Yes,Electronic check,38.55,2378.09,No
C00892,Male,0,Yes,Yes,63,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),22.29,1432.65,Yes
C00893,Male,0,No,No,44,Yes,No,Month-to-month,Yes,Mailed check,116.98,5100.74,No
C00894,Female,0,No,No,57,Yes,No,Month-to-month,No,Bank transfer (automatic),100.33,5728.19,Yes
C00895,Female,0,No,Yes,19,Yes,No,Two year,Yes,Electronic check,54.79,1088.81,No
C00896,Female,0,Yes,No,57,Yes,DSL,Month-to-month,No,Electronic check,67.15,3769.88,Yes
C00897,Female,0,No,No,56,Yes,Fiber optic,Month-to-month,No,Electronic check,47.78,2762.94,Yes
C00898,Male,0,Yes,Yes,67,Yes,No,Two year,Yes,Credit card (automatic),78.92,5239.02,No
C00899,Male,0,No,No,51,Yes,Fiber optic,Two year,No,Credit card (automatic),91.17,4731.04,No
C00900,Male,0,Yes,No,36,Yes,Fiber optic,Month-to-month,Yes,Mailed check,63.63,2242.94,No
C00901,Female,0,Yes,No,7,Yes,DSL,Month-to-month,No,Mailed check,107.11,746.96,Yes
C00902,Female,0,No,Yes,43,Yes,DSL,Month-to-month,Yes,Mailed check,70.74,3032.17,Yes
C00903,Male,0,Yes,Yes,4,Yes,Fiber optic,One year,Yes,Mailed check,32.71,62.5,No
C00904,Male,0,Yes,Yes,68,Yes,Fiber optic,Two year,No,Bank transfer (automatic),81.47,5574.87,Yes
C00905,Female,0,No,No,30,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),65.15,1991.98,No
C00906,Female,1,No,Yes,44,Yes,Fiber optic,Month-to-month,Yes,Electronic check,113.44,5022.35,Yes
C00907,Male,0,No,No,8,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),57.97,451.34,No
C00908,Male,0,Yes,Yes,31,Yes,Fiber optic,One year,No,Mailed check,59.09,1796.7,Yes
C00909,Female,0,Yes,No,32,No,Fiber optic,Two year,Yes,Mailed check,84.38,2755.12,No
C00910,Male,0,Yes,Yes,66,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),71.75,4746.17,No
C00911,Male,1,No,Yes,29,Yes,Fiber optic,Month-to-month,Yes,Electronic check,56.19,1591.7,Yes
C00912,Male,1,Yes,No,28,No,DSL,Month-to-month,No,Credit card (automatic),118.96,3341.61,No
C00913,Female,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),48.82,13.9,Yes
C00914,Female,0,Yes,No,56,Yes,Fiber optic,One year,Yes,Electronic check,46.31,2598.75,No
C00915,Female,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),106.17,3111.72,Yes
C00916,Female,1,Yes,Yes,8,No,DSL,Month-to-month,Yes,Mailed check,18.34,137.75,Yes
C00917,Female,0,Yes,No,25,Yes,Fiber optic,Two year,Yes,Mailed check,38.53,998.8,Yes
C00918,Female,0,Yes,No,1,Yes,DSL,Month-to-month,Yes,Mailed check,78.23,118.89,Yes
C00919,Female,0,No,No,61,Yes,No,One year,Yes,Mailed check,34.57,2122.54,No
C00920,Male,0,No,Yes,2,Yes,DSL,Month-to-month,No,Electronic check,118.55,325.5,Yes
C00921,Male,0,No,No,45,Yes,No,Two year,Yes,Credit card (automatic),65.35,3008.45,No
C00922,Male,0,Yes,Yes,67,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),78.93,5319.68,Yes
C00923,Male,0,Yes,No,24,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),34.36,842.4,No
C00924,Male,0,No,No,50,Yes,DSL,Month-to-month,Yes,Electronic check,47.52,2363.18,No
C00925,Male,0,Yes,No,12,Yes,DSL,Month-to-month,Yes,Credit card (automatic),80.69,935.92,No
C00926,Male,0,No,No,43,Yes,DSL,One year,No,Credit card (automatic),74.05,3224.02,No
C00927,Female,0,Yes,No,34,Yes,DSL,Month-to-month,No,Bank transfer (automatic),98.01,3322.38,No
C00928,Female,0,Yes,No,54,Yes,Fiber optic,Month-to-month,Yes,Mailed check,45.46,2404.14,No
C00929,Male,0,No,Yes,8,Yes,DSL,Two year,Yes,Credit card (automatic),84.66,637.17,No
C00930,Male,0,No,No,1,Yes,Fiber optic,Two year,No,Mailed check,47.68,14.17,No
C00931,Female,0,No,Yes,60,Yes,DSL,Month-to-month,No,Bank transfer (automatic),77.85,4758.68,No
C00932,Male,0,No,No,40,Yes,No,Month-to-month,No,Credit card (automatic),79.71,3230.79,Yes
C00933,Male,0,No,No,43,Yes,Fiber optic,Month-to-month,Yes,Mailed check,30.43,1310.2,Yes
C00934,Female,0,Yes,No,63,Yes,DSL,Month-to-month,Yes,Electronic check,73.96,4680.18,No
C00935,Male,0,Yes,Yes,30,Yes,Fiber optic,Two year,Yes,Mailed check,19.22,603.1,Yes
C00936,Female,0,Yes,Yes,46,Yes,DSL,One year,Yes,Mailed check,69.12,3136.09,No
C00937,Male,0,No,No,1,Yes,DSL,Month-to-month,Yes,Mailed check,89.15,30.77,No
C00938,Female,0,No,Yes,68,Yes,Fiber optic,Two year,Yes,Mailed check,25.43,1781.82,No
C00939,Female,0,No,No,57,Yes,Fiber optic,One year,No,Electronic check,113.75,6416.26,No
C00940,Female,0,No,No,43,Yes,No,One year,No,Bank transfer (automatic),64.79,2785.1,No
C00941,Male,0,No,Yes,55,Yes,Fiber optic,Month-to-month,Yes,Mailed check,113.72,6218.51,No
C00942,Female,0,No,Yes,42,Yes,No,Month-to-month,Yes,Mailed check,28.95,1226.95,Yes
C00943,Male,0,Yes,Yes,33,Yes,No,One year,Yes,Credit card (automatic),114.89,3778.72,No
C00944,Male,0,Yes,Yes,29,Yes,No,Month-to-month,No,Credit card (automatic),29.14,871.76,No
C00945,Male,0,Yes,No,70,Yes,Fiber optic,Month-to-month,No,Electronic check,65.07,4439.34,Yes
C00946,Male,0,Yes,Yes,69,Yes,DSL,Month-to-month,No,Electronic check,113.68,7899.95,No
C00947,Female,0,Yes,Yes,54,Yes,DSL,Month-to-month,No,Electronic check,41.74,2290.73,No
C00948,Female,0,No,No,66,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),21.55,1472.88,Yes
C00949,Male,0,No,Yes,12,Yes,Fiber optic,One year,No,Mailed check,98.9,1231.62,Yes
C00950,Male,0,No,Yes,2,Yes,DSL,Month-to-month,No,Credit card (automatic),78.78,173.25,No
C00951,Female,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),70.42,1728.43,Yes
C00952,Male,0,No,Yes,56,Yes,DSL,One year,Yes,Electronic check,21.5,1225.92,No
C00953,Female,0,No,No,23,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.63,1960.97,Yes
C00954,Male,1,Yes,No,52,Yes,DSL,Month-to-month,No,Electronic check,35.51,1890.35,No
C00955,Male,1,No,Yes,69,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),112.98,7826.7,No
C00956,Female,0,No,Yes,42,Yes,Fiber optic,Month-to-month,No,Mailed check,87.94,3698.19,Yes
C00957,Male,0,No,No,59,Yes,DSL,One year,No,Mailed check,90.12,5338.74,No
C00958,Female,0,No,Yes,57,Yes,Fiber optic,One year,No,Mailed check,41.72,2404.13,No
C00959,Male,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,No,Electronic check,107.84,5230.74,No
C00960,Male,0,Yes,Yes,41,Yes,DSL,Month-to-month,Yes,Mailed check,72.85,3073.64,Yes
C00961,Male,0,No,Yes,65,No,DSL,Two year,Yes,Credit card (automatic),105.42,6882.15,Yes
C00962,Female,0,Yes,Yes,10,Yes,DSL,Month-to-month,No,Electronic check,45.64,482.72,No
C00963,Male,0,Yes,Yes,17,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),95.06,1604.87,No
C00964,Male,0,No,Yes,51,Yes,Fiber optic,One year,No,Bank transfer (automatic),76.61,3889.94,No
C00965,Male,0,No,Yes,45,Yes,DSL,Month-to-month,No,Mailed check,22.94,996.01,No
C00966,Male,0,No,Yes,43,Yes,Fiber optic,Month-to-month,Yes,Electronic check,59.34,2391.63,No
C00967,Female,0,No,No,21,Yes,DSL,Month-to-month,Yes,Credit card (automatic),36.76,730.0,No
C00968,Female,0,No,No,52,No,No,Month-to-month,No,Credit card (automatic),54.64,2832.64,Yes
C00969,Male,0,Yes,No,58,Yes,DSL,One year,Yes,Electronic check,57.1,3296.49,No
C00970,Female,0,No,Yes,29,Yes,No,Two year,No,Mailed check,66.44,1949.59,No
C00971,Male,0,No,Yes,7,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),79.23,514.41,Yes
C00972,Male,0,No,No,56,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),76.24,4231.44,Yes
C00973,Male,0,Yes,Yes,72,Yes,Fiber optic,Two year,No,Credit card (automatic),21.98,1476.87,No
C00974,Female,0,No,No,19,Yes,Fiber optic,Two year,Yes,Credit card (automatic),94.57,1820.4,No
C00975,Female,1,No,Yes,24,Yes,Fiber optic,Two year,Yes,Credit card (automatic),114.82,2711.29,No
C00976,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),53.57,928.46,Yes
C00977,Female,0,Yes,No,4,Yes,Fiber optic,One year,Yes,Credit card (automatic),36.33,173.56,No
C00978,Female,1,No,No,71,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),73.08,5144.54,No
C00979,Female,0,No,Yes,26,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),89.9,2356.42,Yes
C00980,Female,0,No,No,39,No,No,Two year,No,Mailed check,87.25,3342.42,No
C00981,Female,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.44,2009.94,No
C00982,Female,0,No,Yes,26,Yes,DSL,Month-to-month,Yes,Mailed check,32.92,825.44,Yes
C00983,Male,0,No,Yes,61,Yes,Fiber optic,Two year,No,Credit card (automatic),103.36,6291.65,Yes
C00984,Female,0,No,Yes,49,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),61.41,3084.67,No
C00985,Female,0,Yes,Yes,41,No,No,Two year,No,Credit card (automatic),40.59,1582.23,No
C00986,Female,0,No,Yes,28,Yes,No,One year,No,Bank transfer (automatic),26.8,821.52,No
C00987,Female,0,No,Yes,38,Yes,Fiber optic,Month-to-month,No,Mailed check,60.51,2253.44,Yes
C00988,Female,0,No,No,59,Yes,DSL,Month-to-month,No,Mailed check,81.03,4824.22,Yes
C00989,Female,0,Yes,No,40,Yes,Fiber optic,One year,No,Credit card (automatic),85.87,3488.17,No
C00990,Female,0,Yes,No,32,Yes,Fiber optic,One year,No,Bank transfer (automatic),116.2,3739.92,No
C00991,Female,0,No,Yes,15,Yes,No,Two year,Yes,Credit card (automatic),33.62,443.38,No
C00992,Female,0,Yes,Yes,22,Yes,DSL,Two year,Yes,Electronic check,118.55,2621.72,No
C00993,Female,0,Yes,Yes,6,No,DSL,Month-to-month,Yes,Credit card (automatic),84.78,636.66,Yes
C00994,Female,0,Yes,Yes,25,Yes,DSL,Month-to-month,No,Mailed check,64.33,1608.81,No
C00995,Male,0,No,No,11,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),108.6,1189.56,Yes
C00996,Male,1,No,Yes,71,Yes,No,Month-to-month,No,Bank transfer (automatic),88.84,6297.79,No
